name,target type,desc,component id
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7430
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7431
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7432
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7433
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7434
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7435
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7436
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7437
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7438
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7439
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7440
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7441
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7442
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7443
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7444
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7446
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7447
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7448
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7449
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7450
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7451
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7452
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7453
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7454
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7455
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7456
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7457
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7458
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7459
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7460
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7461
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7462
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7463
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7464
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7465
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7466
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7467
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7468
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7469
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7470
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7471
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7472
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7473
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7474
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7475
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7476
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7477
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7478
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7479
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7480
Bacterial 70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7481
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7479
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7480
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7481
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7486
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7487
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7488
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7489
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7490
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7491
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7492
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7493
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7494
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7495
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7496
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7497
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7498
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7499
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7500
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7501
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7502
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7503
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7504
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7505
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7506
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7507
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7508
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7509
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7510
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7511
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7512
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7513
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7514
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7515
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7516
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7517
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7518
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7519
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7520
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7521
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,"Target is a complex consisting of both protein and nucleic-acid components (e.g., ribosome)",7522
