name,target type,desc,component id
Atrial natriuretic peptide receptor,PROTEIN FAMILY,Target is a group of closely related proteins,86
Atrial natriuretic peptide receptor,PROTEIN FAMILY,Target is a group of closely related proteins,588
Alpha-2 adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,2394
Alpha-2 adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,746
Alpha-2 adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,3143
Platelet-derived growth factor receptor (PDGFr),PROTEIN FAMILY,Target is a group of closely related proteins,2444
Platelet-derived growth factor receptor (PDGFr),PROTEIN FAMILY,Target is a group of closely related proteins,852
Prostaglandin G/H synthase (cyclooxygenase),PROTEIN FAMILY,Target is a group of closely related proteins,986
Prostaglandin G/H synthase (cyclooxygenase),PROTEIN FAMILY,Target is a group of closely related proteins,2638
Inosine-5'-monophosphate dehydrogenase (IMPDH),PROTEIN FAMILY,Target is a group of closely related proteins,333
Inosine-5'-monophosphate dehydrogenase (IMPDH),PROTEIN FAMILY,Target is a group of closely related proteins,118
Alcohol dehydrogenase,PROTEIN FAMILY,Target is a group of closely related proteins,959
Alcohol dehydrogenase,PROTEIN FAMILY,Target is a group of closely related proteins,1765
Phosphodiesterase 4,PROTEIN FAMILY,Target is a group of closely related proteins,1034
Phosphodiesterase 4,PROTEIN FAMILY,Target is a group of closely related proteins,613
Phosphodiesterase 4,PROTEIN FAMILY,Target is a group of closely related proteins,889
Phosphodiesterase 4,PROTEIN FAMILY,Target is a group of closely related proteins,2163
Spermidine/spermine N(1)-acetyltransferase (SAT),PROTEIN FAMILY,Target is a group of closely related proteins,3091
Spermidine/spermine N(1)-acetyltransferase (SAT),PROTEIN FAMILY,Target is a group of closely related proteins,2112
Ca2+/calmodulin-dependent protein kinase II (CaM kinase II),PROTEIN FAMILY,Target is a group of closely related proteins,945
Ca2+/calmodulin-dependent protein kinase II (CaM kinase II),PROTEIN FAMILY,Target is a group of closely related proteins,3299
Ca2+/calmodulin-dependent protein kinase II (CaM kinase II),PROTEIN FAMILY,Target is a group of closely related proteins,700
Ca2+/calmodulin-dependent protein kinase II (CaM kinase II),PROTEIN FAMILY,Target is a group of closely related proteins,3415
Cannabinoid receptor,PROTEIN FAMILY,Target is a group of closely related proteins,811
Cannabinoid receptor,PROTEIN FAMILY,Target is a group of closely related proteins,1891
Adenosine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,963
Adenosine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,1682
Adenosine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,955
Adenosine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,927
Beta-secretase (BACE),PROTEIN FAMILY,Target is a group of closely related proteins,864
Beta-secretase (BACE),PROTEIN FAMILY,Target is a group of closely related proteins,3139
Fibroblast growth factor receptor,PROTEIN FAMILY,Target is a group of closely related proteins,2156
Fibroblast growth factor receptor,PROTEIN FAMILY,Target is a group of closely related proteins,2385
Fibroblast growth factor receptor,PROTEIN FAMILY,Target is a group of closely related proteins,1964
Fibroblast growth factor receptor,PROTEIN FAMILY,Target is a group of closely related proteins,2279
Beta-adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,2022
Beta-adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,1762
Beta-adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,2349
Monoamine oxidase,PROTEIN FAMILY,Target is a group of closely related proteins,1575
Monoamine oxidase,PROTEIN FAMILY,Target is a group of closely related proteins,1089
P-glycoprotein 1 and 3 (MDR1a/MDR1b),PROTEIN FAMILY,Target is a group of closely related proteins,1788
P-glycoprotein 1 and 3 (MDR1a/MDR1b),PROTEIN FAMILY,Target is a group of closely related proteins,910
Serine/threonine-protein kinase RAF and Dual specificity mitogen-activated protein kinase kinase 1 (Raf/MEK),PROTEIN FAMILY,Target is a group of closely related proteins,219
Serine/threonine-protein kinase RAF and Dual specificity mitogen-activated protein kinase kinase 1 (Raf/MEK),PROTEIN FAMILY,Target is a group of closely related proteins,1907
Serine/threonine-protein kinase AKT,PROTEIN FAMILY,Target is a group of closely related proteins,772
Serine/threonine-protein kinase AKT,PROTEIN FAMILY,Target is a group of closely related proteins,3133
Serine/threonine-protein kinase AKT,PROTEIN FAMILY,Target is a group of closely related proteins,5788
Tubulin,PROTEIN FAMILY,Target is a group of closely related proteins,1974
Tubulin,PROTEIN FAMILY,Target is a group of closely related proteins,1119
Mitogen-activated protein kinase 1 and 3 (ERK2 and ERK1),PROTEIN FAMILY,Target is a group of closely related proteins,3533
Mitogen-activated protein kinase 1 and 3 (ERK2 and ERK1),PROTEIN FAMILY,Target is a group of closely related proteins,4254
Prostaglandin G/H synthase (cyclooxygenase),PROTEIN FAMILY,Target is a group of closely related proteins,1280
Prostaglandin G/H synthase (cyclooxygenase),PROTEIN FAMILY,Target is a group of closely related proteins,2420
Dopamine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,911
Dopamine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,1073
Dopamine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,1398
Dopamine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,1749
Dopamine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,1763
Corticotropin releasing factor receptor,PROTEIN FAMILY,Target is a group of closely related proteins,2967
Corticotropin releasing factor receptor,PROTEIN FAMILY,Target is a group of closely related proteins,1901
Opioid receptors; mu and delta,PROTEIN FAMILY,Target is a group of closely related proteins,1544
Opioid receptors; mu and delta,PROTEIN FAMILY,Target is a group of closely related proteins,1188
"Hypoxia inducible factors; HIF-1-alpha, HIF-2-alpha",PROTEIN FAMILY,Target is a group of closely related proteins,2580
"Hypoxia inducible factors; HIF-1-alpha, HIF-2-alpha",PROTEIN FAMILY,Target is a group of closely related proteins,4911
Estrogen receptor,PROTEIN FAMILY,Target is a group of closely related proteins,5970
Estrogen receptor,PROTEIN FAMILY,Target is a group of closely related proteins,7211
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,150
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,2506
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,3467
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,432
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,303
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,1905
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,3503
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,2613
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,3744
Sodium channel alpha subunit,PROTEIN FAMILY,Target is a group of closely related proteins,3471
Adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,213
Adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,185
Adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,2091
Adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,263
Adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,233
Adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,146
Adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,258
Adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,180
Adrenergic receptor,PROTEIN FAMILY,Target is a group of closely related proteins,230
D2-like dopamine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,129
D2-like dopamine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,149
D2-like dopamine receptor,PROTEIN FAMILY,Target is a group of closely related proteins,174
Bacterial penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,110
Bacterial penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,111
Bacterial penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,365
Bacterial penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,140
Bacterial penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,90
Bacterial penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,113
Bacterial penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,70
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,2587
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,2143
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,1833
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,902
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,888
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,7316
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,7317
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,7318
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,7319
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,7320
Penicillin-binding protein,PROTEIN FAMILY,Target is a group of closely related proteins,7321
Voltage-gated T-type calcium channel,PROTEIN FAMILY,Target is a group of closely related proteins,167
Voltage-gated T-type calcium channel,PROTEIN FAMILY,Target is a group of closely related proteins,2958
Voltage-gated T-type calcium channel,PROTEIN FAMILY,Target is a group of closely related proteins,3849
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,1020
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,817
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,2158
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,423
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,3577
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,2950
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,2524
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,2623
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,3820
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,179
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,1896
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7341
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,650
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,295
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7342
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7343
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7344
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7345
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7346
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7347
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7348
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7349
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7239
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7350
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7351
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7352
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,1106
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7353
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7354
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7355
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,1255
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7356
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,7357
Voltage-gated potassium channel,PROTEIN FAMILY,Target is a group of closely related proteins,4345
