name,target type,desc,component id
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7605,7605
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7606,7606
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7607,7607
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7608,7608
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7609,7609
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7610,7610
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7611,7611
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7612,7612
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7613,7613
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7614,7614
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7615,7615
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7616,7616
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7617,7617
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7618,7618
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7619,7619
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7620,7620
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7621,7621
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7622,7622
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7623,7623
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7624,7624
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7625,7625
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7626,7626
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7627,7627
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7628,7628
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7629,7629
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7630,7630
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7631,7631
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7632,7632
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7633,7633
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7634,7634
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7635,7635
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7636,7636
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7637,7637
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7638,7638
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7639,7639
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7640,7640
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7641,7641
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7642,7642
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7643,7643
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7644,7644
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7645,7645
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7646,7646
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7647,7647
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7648,7648
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7649,7649
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7650,7650
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7651,7651
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7652,7652
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7653,7653
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7654,7654
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7655,7655
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7656,7656
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7657,7657
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7658,7658
Nicotinic acetylcholine receptor,PROTEIN COMPLEX GROUP,7662,7662
Nicotinic acetylcholine receptor,PROTEIN COMPLEX GROUP,7663,7663
Nicotinic acetylcholine receptor,PROTEIN COMPLEX GROUP,7664,7664
Nicotinic acetylcholine receptor,PROTEIN COMPLEX GROUP,7665,7665
Nicotinic acetylcholine receptor,PROTEIN COMPLEX GROUP,7666,7666
Nicotinic acetylcholine receptor,PROTEIN COMPLEX GROUP,7667,7667
GABA-A receptor,PROTEIN COMPLEX GROUP,7669,7669
GABA-A receptor,PROTEIN COMPLEX GROUP,7670,7670
GABA-A receptor,PROTEIN COMPLEX GROUP,7671,7671
GABA-A receptor,PROTEIN COMPLEX GROUP,7672,7672
GABA-A receptor,PROTEIN COMPLEX GROUP,7673,7673
GABA-A receptor,PROTEIN COMPLEX GROUP,7674,7674
Pyruvate:ferredoxin oxidoreductase,SINGLE PROTEIN,7676,7676
Pyruvate:ferredoxin oxidoreductase,SINGLE PROTEIN,7675,7675
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7677,7677
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7678,7678
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7679,7679
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7680,7680
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7681,7681
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7682,7682
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7683,7683
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7684,7684
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7685,7685
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7686,7686
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7687,7687
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7688,7688
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7689,7689
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7690,7690
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7691,7691
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7692,7692
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7693,7693
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7694,7694
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7695,7695
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7696,7696
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7697,7697
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7698,7698
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7699,7699
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7700,7700
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7701,7701
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7702,7702
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7703,7703
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7704,7704
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7705,7705
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7706,7706
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7707,7707
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7708,7708
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7709,7709
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7710,7710
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7711,7711
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7712,7712
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7713,7713
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7714,7714
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7715,7715
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7716,7716
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7717,7717
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7718,7718
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7719,7719
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7720,7720
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7721,7721
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7722,7722
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7723,7723
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7724,7724
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7725,7725
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7726,7726
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7727,7727
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7728,7728
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7729,7729
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7730,7730
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7734,7734
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7735,7735
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7736,7736
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7737,7737
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7738,7738
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7739,7739
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7740,7740
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7741,7741
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7742,7742
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7743,7743
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7744,7744
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7745,7745
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7746,7746
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7747,7747
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7748,7748
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7749,7749
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7750,7750
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7751,7751
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7752,7752
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7753,7753
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7754,7754
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7755,7755
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7756,7756
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7757,7757
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7758,7758
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7759,7759
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7760,7760
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7761,7761
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7762,7762
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7763,7763
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7764,7764
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7765,7765
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7766,7766
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7767,7767
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7768,7768
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7769,7769
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7770,7770
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7771,7771
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7772,7772
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7773,7773
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7774,7774
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7775,7775
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7776,7776
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7777,7777
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7778,7778
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7779,7779
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7780,7780
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7781,7781
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7782,7782
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7783,7783
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7784,7784
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7785,7785
70S ribosome,PROTEIN NUCLEIC-ACID COMPLEX,7786,7786
Thioredoxin reductase,SINGLE PROTEIN,7793,7793
Thioredoxin reductase,SINGLE PROTEIN,7794,7794
Interleukin-12,PROTEIN COMPLEX,7795,7795
Interleukin-12,PROTEIN COMPLEX,7796,7796
Interleukin-23,PROTEIN COMPLEX,7795,7795
Interleukin-23,PROTEIN COMPLEX,7797,7797
Interleukin-6 receptor alpha subunit,SINGLE PROTEIN,7798,7798
T-lymphocyte activation antigen CD86,SINGLE PROTEIN,7799,7799
T-lymphocyte activation antigen CD80,SINGLE PROTEIN,7800,7800
Tumor necrosis factor ligand superfamily member 13B,SINGLE PROTEIN,7801,7801
Synaptosomal-associated protein 25,SINGLE PROTEIN,7802,7802
Vesicle-associated membrane protein 2,SINGLE PROTEIN,7803,7803
Tumor necrosis factor receptor superfamily member 8,SINGLE PROTEIN,7804,7804
Tumor necrosis factor ligand superfamily member 11,SINGLE PROTEIN,7805,7805
Complement C5,SINGLE PROTEIN,7806,7806
Cytotoxic T-lymphocyte protein 4,SINGLE PROTEIN,7807,7807
Fusion glycoprotein F0,SINGLE PROTEIN,7808,7808
ATP synthase,PROTEIN COMPLEX,7809,7809
ATP synthase,PROTEIN COMPLEX,7810,7810
ATP synthase,PROTEIN COMPLEX,7811,7811
ATP synthase,PROTEIN COMPLEX,7812,7812
ATP synthase,PROTEIN COMPLEX,7813,7813
ATP synthase,PROTEIN COMPLEX,7814,7814
ATP synthase,PROTEIN COMPLEX,7815,7815
ATP synthase,PROTEIN COMPLEX,7816,7816
Interleukin-2 receptor,PROTEIN COMPLEX,68,68
Interleukin-2 receptor,PROTEIN COMPLEX,1597,1597
Interleukin-2 receptor,PROTEIN COMPLEX,507,507
T cell surface glycoprotein CD3,PROTEIN COMPLEX,298,298
T cell surface glycoprotein CD3,PROTEIN COMPLEX,7817,7817
T cell surface glycoprotein CD3,PROTEIN COMPLEX,7818,7818
Granulocyte-macrophage colony-stimulating factor receptor,PROTEIN COMPLEX,353,353
Granulocyte-macrophage colony-stimulating factor receptor,PROTEIN COMPLEX,354,354
Interferon alpha/beta receptor,PROTEIN COMPLEX,201,201
Interferon alpha/beta receptor,PROTEIN COMPLEX,336,336
Interferon gamma receptor,PROTEIN COMPLEX,259,259
Interferon gamma receptor,PROTEIN COMPLEX,204,204
Integrin alpha-L/beta-2 (LFA-1),PROTEIN COMPLEX,97,97
Integrin alpha-L/beta-2 (LFA-1),PROTEIN COMPLEX,1948,1948
Amylin receptor AMY2; CALCR/RAMP2,PROTEIN COMPLEX,131,131
Amylin receptor AMY2; CALCR/RAMP2,PROTEIN COMPLEX,1635,1635
Apo-B 100 mRNA,NUCLEIC-ACID,7819,7819
Laminin,PROTEIN COMPLEX GROUP,7820,7820
Laminin,PROTEIN COMPLEX GROUP,7821,7821
Laminin,PROTEIN COMPLEX GROUP,7822,7822
Laminin,PROTEIN COMPLEX GROUP,7823,7823
Laminin,PROTEIN COMPLEX GROUP,7824,7824
Laminin,PROTEIN COMPLEX GROUP,7825,7825
Laminin,PROTEIN COMPLEX GROUP,7826,7826
Laminin,PROTEIN COMPLEX GROUP,7827,7827
Laminin,PROTEIN COMPLEX GROUP,7828,7828
Laminin,PROTEIN COMPLEX GROUP,7829,7829
Laminin,PROTEIN COMPLEX GROUP,7830,7830
Laminin,PROTEIN COMPLEX GROUP,7831,7831
Collagen,PROTEIN COMPLEX GROUP,1021,1021
Collagen,PROTEIN COMPLEX GROUP,1358,1358
Collagen,PROTEIN COMPLEX GROUP,7832,7832
Collagen,PROTEIN COMPLEX GROUP,7833,7833
Collagen,PROTEIN COMPLEX GROUP,7834,7834
Collagen,PROTEIN COMPLEX GROUP,7835,7835
Collagen,PROTEIN COMPLEX GROUP,7836,7836
Collagen,PROTEIN COMPLEX GROUP,7837,7837
Collagen,PROTEIN COMPLEX GROUP,7838,7838
Collagen,PROTEIN COMPLEX GROUP,7839,7839
Collagen,PROTEIN COMPLEX GROUP,7840,7840
Collagen,PROTEIN COMPLEX GROUP,7841,7841
Collagen,PROTEIN COMPLEX GROUP,7842,7842
Collagen,PROTEIN COMPLEX GROUP,7843,7843
Collagen,PROTEIN COMPLEX GROUP,7844,7844
Collagen,PROTEIN COMPLEX GROUP,7845,7845
Collagen,PROTEIN COMPLEX GROUP,7846,7846
Collagen,PROTEIN COMPLEX GROUP,7847,7847
Collagen,PROTEIN COMPLEX GROUP,7848,7848
Collagen,PROTEIN COMPLEX GROUP,7849,7849
Collagen,PROTEIN COMPLEX GROUP,7850,7850
Collagen,PROTEIN COMPLEX GROUP,7851,7851
Collagen,PROTEIN COMPLEX GROUP,7852,7852
Collagen,PROTEIN COMPLEX GROUP,7853,7853
Collagen,PROTEIN COMPLEX GROUP,7854,7854
Bacterial dihydropteroate synthase,SINGLE PROTEIN,2351,2351
Bacterial dihydrofolate reductase,SINGLE PROTEIN,103,103
Bacterial beta-lactamase TEM,SINGLE PROTEIN,405,405
Isoleucyl-tRNA synthetase,SINGLE PROTEIN,7856,7856
Bacterial DNA-directed RNA polymerase,PROTEIN COMPLEX,7857,7857
Bacterial DNA-directed RNA polymerase,PROTEIN COMPLEX,158,158
Bacterial DNA-directed RNA polymerase,PROTEIN COMPLEX,7858,7858
Bacterial DNA-directed RNA polymerase,PROTEIN COMPLEX,7859,7859
"1,3-beta-glucan synthase",SINGLE PROTEIN,3160,3160
"1,3-beta-glucan synthase",SINGLE PROTEIN,7860,7860
Cytochrome P450 3A,PROTEIN FAMILY,151,151
Cytochrome P450 3A,PROTEIN FAMILY,1347,1347
Cytochrome P450 3A,PROTEIN FAMILY,4205,4205
Cytochrome P450 3A,PROTEIN FAMILY,7861,7861
Nematode GABA-A receptor,PROTEIN COMPLEX GROUP,7862,7862
Nematode GABA-A receptor,PROTEIN COMPLEX GROUP,7955,7955
Bacterial enoyl-[acyl-carrier-protein] reductase,SINGLE PROTEIN,165,165
Squalene monooxygenase,SINGLE PROTEIN,7863,7863
Thymidylate synthase,SINGLE PROTEIN,7864,7864
Microsomal triglyceride transfer protein,PROTEIN COMPLEX,906,906
Microsomal triglyceride transfer protein,PROTEIN COMPLEX,3716,3716
Bacterial urease,PROTEIN COMPLEX,7865,7865
Bacterial urease,PROTEIN COMPLEX,7866,7866
Bacterial urease,PROTEIN COMPLEX,7867,7867
Envelope glycoprotein,PROTEIN FAMILY,7868,7868
Envelope glycoprotein,PROTEIN FAMILY,7869,7869
Envelope glycoprotein,PROTEIN FAMILY,7870,7870
Envelope glycoprotein,PROTEIN FAMILY,7871,7871
Envelope glycoprotein,PROTEIN FAMILY,7872,7872
Envelope glycoprotein,PROTEIN FAMILY,7873,7873
Envelope glycoprotein,PROTEIN FAMILY,7874,7874
Envelope glycoprotein,PROTEIN FAMILY,7875,7875
Envelope glycoprotein,PROTEIN FAMILY,7876,7876
Envelope glycoprotein,PROTEIN FAMILY,7877,7877
Envelope glycoprotein,PROTEIN FAMILY,7878,7878
Envelope glycoprotein,PROTEIN FAMILY,7879,7879
26S proteosome,PROTEIN COMPLEX,1813,1813
26S proteosome,PROTEIN COMPLEX,2527,2527
26S proteosome,PROTEIN COMPLEX,2980,2980
26S proteosome,PROTEIN COMPLEX,3921,3921
26S proteosome,PROTEIN COMPLEX,5604,5604
26S proteosome,PROTEIN COMPLEX,5605,5605
26S proteosome,PROTEIN COMPLEX,7880,7880
26S proteosome,PROTEIN COMPLEX,7881,7881
26S proteosome,PROTEIN COMPLEX,7882,7882
26S proteosome,PROTEIN COMPLEX,7883,7883
26S proteosome,PROTEIN COMPLEX,7884,7884
26S proteosome,PROTEIN COMPLEX,7885,7885
26S proteosome,PROTEIN COMPLEX,7886,7886
26S proteosome,PROTEIN COMPLEX,7887,7887
26S proteosome,PROTEIN COMPLEX,7888,7888
26S proteosome,PROTEIN COMPLEX,7889,7889
26S proteosome,PROTEIN COMPLEX,7890,7890
26S proteosome,PROTEIN COMPLEX,7891,7891
26S proteosome,PROTEIN COMPLEX,7892,7892
Cytochrome P450,PROTEIN FAMILY,7893,7893
Cytochrome P450,PROTEIN FAMILY,7894,7894
Cytochrome P450,PROTEIN FAMILY,7895,7895
Cytochrome P450,PROTEIN FAMILY,7896,7896
Cytochrome P450,PROTEIN FAMILY,7897,7897
Cytochrome P450,PROTEIN FAMILY,7898,7898
Cytochrome P450,PROTEIN FAMILY,7899,7899
Cytochrome P450,PROTEIN FAMILY,7900,7900
Cytochrome P450,PROTEIN FAMILY,7901,7901
Cytochrome P450,PROTEIN FAMILY,7902,7902
Cytochrome P450,PROTEIN FAMILY,7903,7903
Cytochrome P450,PROTEIN FAMILY,7904,7904
Cytochrome P450,PROTEIN FAMILY,7905,7905
Cytochrome P450,PROTEIN FAMILY,7906,7906
Cytochrome P450,PROTEIN FAMILY,7907,7907
Cytochrome P450,PROTEIN FAMILY,7908,7908
Cytochrome P450,PROTEIN FAMILY,7909,7909
Cytochrome P450,PROTEIN FAMILY,7910,7910
Cytochrome P450,PROTEIN FAMILY,7911,7911
Cytochrome P450,PROTEIN FAMILY,7912,7912
Cytochrome P450,PROTEIN FAMILY,7913,7913
Cytochrome P450,PROTEIN FAMILY,7914,7914
Cytochrome P450,PROTEIN FAMILY,7915,7915
Cytochrome P450,PROTEIN FAMILY,7916,7916
Cytochrome P450,PROTEIN FAMILY,7917,7917
Cytochrome P450,PROTEIN FAMILY,7918,7918
Cytochrome P450,PROTEIN FAMILY,7919,7919
Cytochrome P450,PROTEIN FAMILY,7920,7920
Cytochrome P450,PROTEIN FAMILY,7921,7921
Cytochrome P450,PROTEIN FAMILY,7922,7922
Cytochrome P450,PROTEIN FAMILY,7923,7923
Cytochrome P450,PROTEIN FAMILY,7924,7924
Cytochrome P450,PROTEIN FAMILY,7925,7925
Cytochrome P450,PROTEIN FAMILY,7926,7926
Cytochrome P450,PROTEIN FAMILY,7927,7927
Tubulin,PROTEIN COMPLEX GROUP,7929,7929
Tubulin,PROTEIN COMPLEX GROUP,7930,7930
Tubulin,PROTEIN COMPLEX GROUP,7928,7928
Tubulin,PROTEIN COMPLEX GROUP,7931,7931
Tubulin,PROTEIN COMPLEX GROUP,7932,7932
Tubulin,PROTEIN COMPLEX GROUP,7933,7933
Tubulin,PROTEIN COMPLEX GROUP,7936,7936
Tubulin,PROTEIN COMPLEX GROUP,7938,7938
Tubulin,PROTEIN COMPLEX GROUP,7934,7934
Tubulin,PROTEIN COMPLEX GROUP,7939,7939
Tubulin,PROTEIN COMPLEX GROUP,7935,7935
Tubulin,PROTEIN COMPLEX GROUP,7940,7940
Tubulin,PROTEIN COMPLEX GROUP,7937,7937
Calcium-activated chloride channel,PROTEIN FAMILY,7946,7946
Calcium-activated chloride channel,PROTEIN FAMILY,7947,7947
Calcium-activated chloride channel,PROTEIN FAMILY,7945,7945
Calcium-activated chloride channel,PROTEIN FAMILY,7948,7948
Fibrinogen,PROTEIN FAMILY,130,130
Fibrinogen,PROTEIN FAMILY,388,388
Fibrinogen,PROTEIN FAMILY,2377,2377
Cytochrome P450 14alpha-demethylase,SINGLE PROTEIN,7956,7956
Glutamine synthetase,SINGLE PROTEIN,7957,7957
Esterase,SINGLE PROTEIN,7960,7960
PDE7B protein,SINGLE PROTEIN,7961,7961
Nicotinic acetylcholine receptor alpha 5 subunit,SINGLE PROTEIN,7963,7963
AChE2,SINGLE PROTEIN,7964,7964
Carboxylesterase,SINGLE PROTEIN,7965,7965
Delta(14)-sterol reductase,SINGLE PROTEIN,7966,7966
Phenol oxidase,SINGLE PROTEIN,7967,7967
Cycloeucalenol cycloisomerase,SINGLE PROTEIN,7968,7968
Acetolactate synthase,SINGLE PROTEIN,7970,7970
Odorant-binding protein 1,SINGLE PROTEIN,7971,7971
Odorant-binding protein 2,SINGLE PROTEIN,7972,7972
Odorant-binding protein 3,SINGLE PROTEIN,7973,7973
Protoporphyrinogen IX oxidase,SINGLE PROTEIN,7974,7974
Photosystem II protein D1,SINGLE PROTEIN,7975,7975
Tubulin alpha 4a,SINGLE PROTEIN,7976,7976
Acetylcholinesterase,SINGLE PROTEIN,7977,7977
Glutamine synthetase,SINGLE PROTEIN,7978,7978
Putative protoporphyrinogen IX oxidase,SINGLE PROTEIN,7979,7979
Cytochrome b,SINGLE PROTEIN,7980,7980
Voltage-gated sodium channel Nav1 alpha subunit,SINGLE PROTEIN,7981,7981
Polyphenol oxidase,SINGLE PROTEIN,7982,7982
"Voltage-dependent L-type calcium channel, putative",SINGLE PROTEIN,7983,7983
Uncharacterized protein,SINGLE PROTEIN,8194,8194
Glutathione synthetase,SINGLE PROTEIN,7985,7985
P450 sterol 14-alpha-demethylase,SINGLE PROTEIN,7986,7986
Uncharacterized protein,SINGLE PROTEIN,7987,7987
"Cytochrome b-c1 complex subunit Rieske, mitochondrial",SINGLE PROTEIN,7988,7988
Photosystem I iron-sulfur center,SINGLE PROTEIN,7989,7989
Threonyl-tRNA synthase,SINGLE PROTEIN,7990,7990
Protoporphyrinogen oxidase,SINGLE PROTEIN,7991,7991
Nicotinic acetylcholine receptor alpha8 subunit,SINGLE PROTEIN,7992,7992
ACCase,SINGLE PROTEIN,7993,7993
Ryanodien receptor,SINGLE PROTEIN,7994,7994
Ryanodine receptor,SINGLE PROTEIN,7995,7995
Gamma-glutamyltranspeptidase,SINGLE PROTEIN,7996,7996
"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",SINGLE PROTEIN,7997,7997
Acetolactate synthase,SINGLE PROTEIN,7998,7998
Peroxidase,SINGLE PROTEIN,7999,7999
Acetylcholinesterase,SINGLE PROTEIN,8001,8001
Carboxylesterase,SINGLE PROTEIN,8002,8002
Hemagglutinin,SINGLE PROTEIN,8003,8003
"Casein kinase 1, delta tv1",SINGLE PROTEIN,8005,8005
Chitinase A1,SINGLE PROTEIN,8006,8006
Histidine biosynthesis bifunctional protein HisB,SINGLE PROTEIN,8007,8007
Voltage-dependent calcium channel alpha-1 subunit,SINGLE PROTEIN,8008,8008
"Protoporphyrinogen oxidase, chloroplastic",SINGLE PROTEIN,8010,8010
Voltage-dependent L-type calcium channel subunit alpha-1C,SINGLE PROTEIN,8011,8011
Cytochrome b-245 light chain,SINGLE PROTEIN,8012,8012
AMP deaminase,SINGLE PROTEIN,8013,8013
"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",SINGLE PROTEIN,8014,8014
Cytochrome b6-f complex subunit 4,SINGLE PROTEIN,8016,8016
Ketol-acid reductoisomerase,SINGLE PROTEIN,8017,8017
Photosystem Q(B) protein,SINGLE PROTEIN,8018,8018
Histidinol dehydrogenase,SINGLE PROTEIN,8019,8019
Photosystem I iron-sulfur center,SINGLE PROTEIN,8020,8020
Glucosyltransferase-SI,SINGLE PROTEIN,8021,8021
Muscarinic acetylcholine receptor DM1,SINGLE PROTEIN,8022,8022
G2/mitotic-specific cyclin-B,SINGLE PROTEIN,8023,8023
Glutamate--cysteine ligase catalytic subunit,SINGLE PROTEIN,8024,8024
